"","ARP5_DELETION2","ARP5_DELETION2CLONE4","ARP5_DELETION3CLONE2","ARP5_DELETION3CLONE3","ARP6_DELETION","ARP8_DELETIONCLONE1","ARP8_DELETIONCLONE4","ASF1_DELETION","AVO2_DELETION","BIT61_DELETION","ESA1_DAMP","HTZ1_DAMP","HTZ1_DELETION","HTZ1_DELETION2BATCH","IES1_DELETION","IES2_DELETION","IES3_DELETION","IES4_DELETION","IES5_DELETION","IES6_DELETION1CLONE1","IES6_DELETION2CLONE2","IES6_DELETION3","IES6_DELETION4","IES6_DELETION6","IES6_K145|166A","INO80_HASCLONE1","INO80_HASCLONE2","INO80_HASCLONE3","INO80_NTERM","INO80_SPACERCLONE3","ISW1_DELETION","ISW2_DELETION","KOG1_DAMP","LDB7_DELETION","LST8_DAMP","NHP10_DELETION","NPL6_DAMP","RIM15_DELETIONCLONE1","RIM15_DELETIONCLONE2","RRD1_DELETION","RSC3_DAMP","RSC4_DAMP","RSC58_DAMP","RSC6_DAMP","RTT109_DELETION","RVB1_DAMP","SCH9_DELETION","SET3_DELETION","SLM1_DELETION","STH1_DAMP","SWC3_DELETION","SWC5_DELETION","SWC7_DELETION","SWR1_DELETIONCLONE1","SWR1_DELETIONCLONE2","TCO89_DELETION","TOR1_DELETION","TOR2_DAMPCLONE1","TOR2_DAMPCLONE2","TOR2_DELETIONANOSENS","TPK1_DELETION","TPK1_DELETIONCLONE1","TPK1_DELETIONCLONE2","TPK3_DAMP","VPS71_DELETION","VPS72_DELETION","VPS72_DELETION2","VPS72_YL1C"
"ARP5_DELETION2",NA,0.207682197753309,0.120168929937261,0.126750852012544,0.0661886355842399,0.108234126719899,0.133596984397868,0.179803249216461,-0.0151787410836455,-0.0406145694419668,-0.158991144566414,0.0498381999289199,-0.0167968105223568,0.119695069828546,-0.000368823947365368,0.0308091899840276,0.0205306235714959,0.022569833803543,0.0942852126398375,-0.192354851779093,-0.072285929369356,-0.01567557861939,NA,NA,-0.0310944177778946,0.157211385403469,-0.0261843663836394,-0.0124735200534828,0.078590297178943,0.113928860754021,-0.106439664205365,-0.146609663996025,-0.0905026546888142,0.0383762974074278,-0.144483949493684,-0.0314476391591968,-0.103086435048285,0.0122009663355886,0.0190350361112289,0.00270571120139483,-0.0486081788173413,-0.245506418030692,0.0476001269487883,0.156708202236027,0.0256041170378869,0.033681682990772,0.0785041120500636,-0.0237214641115018,-0.102354209348831,-0.050259109236111,-0.0370579382527629,0.0322757408892693,-0.0220722406475981,0.142284059522439,0.0858569017157551,-0.0663663731757506,-0.119378760816027,-0.131709706045644,-0.0416029187298501,-0.0979312783181796,-0.171269182452223,-0.0250550283270016,-0.0793795679472851,-0.147262522414434,0.104474094310395,0.0792938457577275,0.095358724409802,0.0334555829965034
"ARP5_DELETION2CLONE4",0.207682197753309,NA,0.574337306560763,0.60048130911019,0.0130686608217917,0.458031957391357,0.621070248642177,0.190237608236784,-0.0797171597096414,-0.0699475567160568,-0.0929158540838068,0.211286830126564,0.0303043806299,0.308499895141218,0.138707840239196,0.0503464274455798,0.0579595378619013,0.0671507622369715,0.0787493045758861,-0.312491645089782,-0.0935760258906334,-0.185359826085461,NA,NA,-0.127172332536457,0.279064606058609,-0.105966312213803,0.0338360891969927,0.121050370651864,0.314737062413832,-0.0150057788296087,0.0128945145904586,-0.0285131026012312,0.0390656017967538,-0.0147604246453417,-0.00010151529167127,-0.0356222418424378,-0.078839000791155,-0.0662317024596445,-0.0832636012441796,-0.0426387431288,-0.128283357769551,0.115533071335734,0.247780282666732,0.00260838402241168,0.0574807725415221,-0.0158537747270631,-0.00265600483543792,-0.0165682020474995,-0.0446608061437125,0.00620638817148484,-0.0531438225153427,0.0996014366110547,0.112253709534698,0.0237388856125936,-0.0199389588441621,-0.0389586076016622,-0.342864517780562,-0.117838234309998,-0.305218606969781,-0.0451601165920098,-0.114251939768486,-0.242329633794747,-0.126791871029579,0.105643871311142,-0.00483981905837685,0.0975592697962523,-0.0794773645282189
"ARP5_DELETION3CLONE2",0.120168929937261,0.574337306560763,NA,0.503826190078225,-0.0211701215794146,0.444269326553568,0.579570894706429,0.262012520427404,-0.0111404467915989,-0.0743206285827885,-0.0289825362504484,0.198857874813341,0.039734827026266,0.2497029347296,0.105192944174044,0.110008804886566,0.0485828340565416,0.02452183600486,0.0735517021362529,-0.245061347850008,-0.0850602395844332,-0.247515299579851,NA,NA,-0.10495615996253,0.198113490845613,-0.0481218025857865,0.0564025878720705,0.00201609455948584,0.257057742597927,0.0509879077171294,0.059549916188879,0.0529734289733812,0.129110961073141,-0.00296155927149474,-0.0661825221026278,0.0735631830760553,-0.0728269610734397,-0.121956871885937,-0.105026216101638,-0.054730259410428,-0.0751885491364571,0.0112336311935795,0.192715556672508,-0.00296210001914389,0.0457681825779413,-0.0229180272416293,-0.0632393744508807,-0.0707722534622209,0.000119921837936728,-0.0365590643681835,-0.038844186328714,-0.0364183259481978,0.0779479259889258,-0.0786432835658577,0.117998258096841,-0.0108787618717004,-0.308142257601141,-0.145152589185801,-0.203306485819313,0.00379938036104959,-0.17458119991251,-0.28521050608268,-0.0631230261287443,-0.00237030696167512,-0.0736128860800503,0.0196849374874697,-0.100446376653383
"ARP5_DELETION3CLONE3",0.126750852012544,0.60048130911019,0.503826190078225,NA,-0.0563508540017505,0.31549657313059,0.504268646035418,0.157035403588982,-0.0422999424517096,-0.0556051123474183,-0.00694239787445365,0.28597795460261,0.070830836374991,0.262115892440812,0.111444869487624,0.0559066005886826,-0.00786711255241793,0.0230853679792209,0.129184991066913,-0.331967771983574,-0.114650508732092,-0.152075574667258,NA,NA,-0.128218057228261,0.256454745844101,-0.0310203634920671,0.0624239811324861,0.0594189534010052,0.277151670966011,0.0553820975139844,0.0293244446426695,0.0632989878930053,0.0653845000629961,-0.0470429240146201,-0.0102034914769187,0.029337190761745,-0.113915956886142,-0.104580886697039,-0.101357587249286,-0.0527568152761975,-0.141886152760606,0.0571420436798638,0.179051318060491,0.0349565098695352,0.047038009939886,-0.0444459482818949,-0.0140653465605323,-0.0673083689077381,-0.108135994298573,-0.0425169853237135,-0.0319962577863371,0.0423492008873922,0.0667086032632898,0.0384767597938484,0.0166163840738943,-0.0205235173617422,-0.384141553954002,-0.19636283531703,-0.268259695687221,0.00817198699591424,-0.121881410396624,-0.309903338907178,-0.0598335456433542,0.116878350255701,-0.0149693816282121,0.105062605585996,-0.0875072420151759
"ARP6_DELETION",0.0661886355842399,0.0130686608217917,-0.0211701215794146,-0.0563508540017505,NA,0.0106808301113889,0.0252611135788945,0.00841898995019137,-0.105723754804358,-0.123150989195624,0.0775671878002606,0.125598826311007,0.0947471675841613,0.179471249775384,0.00296855806836395,0.202284339106376,0.0386137845208079,-0.11008922251366,-0.0313046217474557,-0.0736939188851467,-0.0698723314675569,-0.0869649663717621,NA,NA,-0.219571459782101,0.00111302650594931,-0.0387103210823578,-0.0445918240422002,0.0453809703518834,0.0517925112651136,0.000268574584124141,0.0233780595771962,-0.0972274962517019,0.0643069920148006,-0.0483054440509329,-0.117901542637894,-0.0915693872190836,0.0592624773730186,-0.0956503697153567,-0.0282634254267211,-0.0737757845270444,0.0366708053181636,-0.020315205997615,-0.106291601193957,-0.0880646895649934,-0.16833076228336,0.0764219382941498,0.000843592012019099,-0.117514444046767,-0.0512296321130897,0.167417657704239,0.255245216105056,-0.0574241904100423,0.445261560143097,0.362000244508644,-0.0904784897449998,0.0896965696553669,0.0832058995095894,-0.11530537276931,-0.0360323421536487,-0.170622517943134,0.0482957798619105,0.0496917332089224,-0.0329125480736883,0.186925620775034,-0.0281050854502465,0.349513373319212,0.0565850570968903
"ARP8_DELETIONCLONE1",0.108234126719899,0.458031957391357,0.444269326553568,0.31549657313059,0.0106808301113889,NA,0.606381698270126,0.194833943084021,-0.0630354198704293,-0.00861889659089682,-0.0688759103189404,0.165452747724608,0.0347145347039627,0.243392239811774,-0.00562480564219849,0.05728967415046,0.0235623642114824,0.0775079899022357,0.00366856009180616,-0.207304330865641,-0.0747107246563669,-0.159972580346041,NA,NA,-0.0755660039860895,0.244351001076221,0.0623722608218741,0.144450153026337,-0.0271457373022798,0.247812537471493,0.0187539713623794,0.0205557823216374,-0.0459890709718942,0.0513184513804792,-0.0252994036312637,-0.0116517196874186,0.040680349271278,-0.0637490493801239,-0.10765745766395,-0.0887609182127001,-0.0412123396910199,-0.108669820771598,0.0459567708468241,0.110286371475693,-0.000164776547908075,0.0497057319839264,0.0166188913420814,0.0394751164261019,-0.0260425972205197,0.0143389487711266,0.0100212667090452,-0.0385847933132323,0.0215486347145421,0.0610091566065111,-0.0246691936552398,0.0334057596575524,0.0243942809238149,-0.258885837698204,-0.0663606143731245,-0.173580539343578,0.0174520445888971,-0.159494505918165,-0.218306449207653,-0.0285614454065597,0.0573503527542944,0.0244171243702216,-0.0129457578742447,0.0174077219420572
"ARP8_DELETIONCLONE4",0.133596984397868,0.621070248642177,0.579570894706429,0.504268646035418,0.0252611135788945,0.606381698270126,NA,0.181163304763393,-0.117464275756195,-0.0482647025931448,-0.0821965699186444,0.27425081986523,0.0292059320564628,0.323382627793942,0.130478370165729,0.0384459654269494,0.0594953577471991,0.0511192712872047,0.0333110077779464,-0.249545272164414,-0.0935757124560243,-0.19113724895658,NA,NA,-0.0642686471006023,0.253008457554009,0.031672966017239,0.0734320544723296,0.0286364465907152,0.337120830139569,-0.0285570314490905,0.00473957322521638,-0.00281088580300355,0.0766832695058059,-0.0467006794365659,-0.00245173264658752,-0.00620786012357378,-0.0205247612084339,-0.0701826011173255,-0.0880145519738337,0.00402417850068774,-0.108803566975801,0.0793152537938138,0.176704841118886,-0.0146200355269906,0.0171320472370042,-0.00251742513800199,0.0400957036895954,-0.0272535973263319,-0.0169181812889105,-0.0239024584370363,-0.0393198707058887,0.0485120686222482,0.108577850659737,0.0203358476503882,0.0567528070196594,-0.0282504338953991,-0.316123890948949,-0.0590618645028516,-0.250069423404573,-0.0266829949418718,-0.118937929510685,-0.185713800746001,-0.0518471984388345,0.0830042560747536,0.017549637872753,0.0466531329332917,-0.0689687015729276
"ASF1_DELETION",0.179803249216461,0.190237608236784,0.262012520427404,0.157035403588982,0.00841898995019137,0.194833943084021,0.181163304763393,NA,-0.0457650647191713,-0.0266101918296126,-0.113467141915374,0.1388442425678,-0.0233973758510371,0.148455779014107,0.0360726082612668,-0.00402677473240187,0.0151166558351487,-0.100871792108598,0.038725326831239,-0.0991503445476386,-0.0322490954521235,-0.0900992922926473,NA,NA,-0.0786602456826267,0.163216232764359,0.042867802913309,0.0945380223587169,0.04166677591796,0.129769452277622,0.110556114671037,0.0820655379167613,0.0681395111005944,0.0318968891475936,0.0324657702406493,0.0061871886818654,-0.0213481726593204,0.024798007349427,0.0368349311000522,-0.0205183711630276,-0.0451073173342611,-0.220133494736506,0.00495520743590771,0.200037927496742,0.299890385394879,0.0201154729246705,0.00157831998735023,0.030884879607294,-0.0612117610737729,-0.090093410490516,-0.0417595994002108,0.0781115997205729,0.0379631719732237,0.0835256693287113,0.0256596564183786,-0.0581936996023789,-0.0289524437012036,-0.201861883772286,0.00683473325124422,-0.124335265259027,-0.0655256786093485,-0.0481672301770523,-0.143162686911384,-0.105532425250597,0.0529408833999454,0.0722219455905502,0.0634252240723261,-0.0956980601185915
"AVO2_DELETION",-0.0151787410836455,-0.0797171597096414,-0.0111404467915989,-0.0422999424517096,-0.105723754804358,-0.0630354198704293,-0.117464275756195,-0.0457650647191713,NA,-0.0579803202036066,0.0550373781541435,-0.0351885064053498,-0.160463711358279,-0.0622725444272021,-0.0742478982350262,-0.011896169927459,-0.0111910839679479,-0.0640826627797411,0.103280759095494,0.0934734790154392,0.250058834266399,0.147659312461053,NA,NA,0.0300954622547337,-0.0791535834994225,0.021198686436738,-0.0444216180445982,-0.0858072628503668,-0.0823357413141666,-0.013794235407258,0.00505604894049016,-0.0166946169411801,-0.113813085955879,0.0315833301773015,-0.0919324206382329,0.012246300497522,-0.00609350052139666,0.0656539153102787,0.0883842622973319,0.0527306953057718,-0.0144929868608145,0.0121493925063691,-0.0037613232786127,0.0811350573089473,0.193798390942474,-0.0185391247783219,0.0513099995496012,0.07644168088676,0.0369904516355068,0.070712914931893,-0.0891191352318863,0.100992669285632,-0.0626070396501197,-0.0753873266232902,-0.0172688932609963,0.0839411962344909,0.00588340583784516,-0.042943728416195,0.104963185288052,-0.0492253434614832,0.0408015608669366,-0.0550616684774565,0.0872480980129676,0.0547245360036674,-0.0639426080935513,-0.0949511025080005,0.0853612953941113
"BIT61_DELETION",-0.0406145694419668,-0.0699475567160568,-0.0743206285827885,-0.0556051123474183,-0.123150989195624,-0.00861889659089682,-0.0482647025931448,-0.0266101918296126,-0.0579803202036066,NA,0.0615154226243608,-0.0276350010892231,-0.0582786158085545,-0.125148041705662,-0.0393757573978736,-0.0626119399247281,-0.0820244363051998,0.0171548301184339,-0.0886100031668921,0.010630612218792,-0.103816721980283,-0.0657626381271092,NA,NA,0.10228772292801,0.0127315999860971,0.024116267192651,0.165469900807916,0.00597952110067354,-0.0242976347812623,0.0675147906574627,0.0260924839463326,0.0865831905773893,-0.0398968806154258,0.0980213587357297,0.0562470922731318,-0.0381261790182851,0.00625810967620517,0.0686353913349892,0.0736963284250049,0.0465543289724249,0.0386489092178458,-0.112588503959305,-0.0957394707625986,0.0158544010629109,-0.0306928367369059,-0.0596021062409438,0.0594388002588362,0.148060491323972,0.050308563271795,-0.183302121736225,-0.032214663445999,0.0558334201588566,-0.0896622214612846,-0.0413165214007449,-0.0596523099330489,-0.0238060933478007,-0.0772184476044264,-0.0256899693958063,0.00575657102286835,0.0486357618520277,0.0356914375674355,0.0463312274396207,0.0962550670998469,-0.115510780423922,-0.0240825275683521,0.0439286002654623,-0.14531833027772
"ESA1_DAMP",-0.158991144566414,-0.0929158540838068,-0.0289825362504484,-0.00694239787445365,0.0775671878002606,-0.0688759103189404,-0.0821965699186444,-0.113467141915374,0.0550373781541435,0.0615154226243608,NA,0.0464151183223261,-0.106978156855295,-0.114362265971728,-0.0545744329705948,0.2671430694823,-0.0281703288409259,-0.0546494558850172,0.0120766302073453,0.0860327157035124,0.0587859408372917,-0.11059786188083,NA,NA,-0.179714955281993,-0.145409564333992,0.0985484851195286,-0.0266263581831868,-0.0816878494578244,-0.091189081779106,0.124456803204926,0.0652547209348461,0.210913705818591,0.0528118808064425,0.218128704401948,0.0140772160198819,0.202501215850653,-0.120908133218132,-0.139304906792168,-0.159736899776965,-0.142118938501858,0.100817556872134,-0.0530177229312513,-0.173180155483358,-0.0325949869394207,-0.124649408311533,0.0172904086696649,-0.137333894833998,-0.171837313883753,-0.0731593082831453,-0.0550097449222114,0.0313376666075006,-0.117688554160472,-0.0359052134361429,-0.00471981448763399,-0.0419781590966095,0.0317306093380549,0.0998998227473695,-0.230756622180336,0.0833318933727248,-0.0223012452023475,0.0367484977619277,-0.0929927395900206,0.0311672345077093,-0.0483391544326562,-0.343623074471634,0.102762229701828,0.00748369750454309
"HTZ1_DAMP",0.0498381999289199,0.211286830126564,0.198857874813341,0.28597795460261,0.125598826311007,0.165452747724608,0.27425081986523,0.1388442425678,-0.0351885064053498,-0.0276350010892231,0.0464151183223261,NA,0.0140092788199695,0.607378283717349,0.0723942913786071,-0.00447601028024162,0.103215657678261,-0.0272073753474065,0.0921994006245065,-0.184873946435586,0.0105026951009164,-0.139154531084772,NA,NA,-0.13219377612301,0.432122043781566,0.128881201723925,0.111076181452682,0.120388668310228,0.387312419897859,0.034195416859539,0.00151139721737279,0.0834760264756395,0.0801391657933497,0.0713514294036634,0.0596309026916308,-0.102346875299128,-0.0352826705427574,-0.115374206876893,-0.0643696344537448,-0.115119189217379,-0.144245751928503,0.0560452764147375,0.0951014559058041,0.0430897368392609,-0.0324291885794516,0.0359068599651174,0.0941397763656063,-0.14157431716424,-0.108190670230222,0.0946880690694156,0.125859169448737,-0.073346245800704,0.272084172604423,0.136727918617858,0.0145654754773566,0.0787396897538738,-0.21267436747845,-0.237961762900345,-0.0905868122379412,-0.227509915901434,-0.0169120427675081,-0.204597446052147,-0.117837482363319,0.18371818807657,0.114638644072767,0.197689693588765,0.0313643073559371
"HTZ1_DELETION",-0.0167968105223568,0.0303043806299,0.039734827026266,0.070830836374991,0.0947471675841613,0.0347145347039627,0.0292059320564628,-0.0233973758510371,-0.160463711358279,-0.0582786158085545,-0.106978156855295,0.0140092788199695,NA,0.118831392615563,-0.152931816152336,0.0408293734328469,-0.0743868176599575,0.023755229231552,-0.120545738166442,-0.0733534026070413,-0.0591001788469859,-0.0167444148975564,NA,NA,-0.180809678285235,0.0350453951172407,-0.00244057630140736,0.0222910258987811,-0.0536380424404516,0.0988500192521339,-0.0717134074613557,-0.00860083081990786,-0.0775397323231985,0.152207366145771,-0.128755178082237,-0.103822333737471,-0.000108043182751031,-0.00137606618357819,-0.0225162908090149,-0.0253136761048136,-0.123346195221764,-0.0899420283362461,-0.110336908597361,0.084495970326973,-0.0006412437888964,-0.0378741630265232,0.0399595490429678,-0.0412002219943466,-0.0869366103688325,-0.12797725778294,0.0513614502018412,0.221576213587386,0.0336132291538313,0.0554650692328355,0.115308749386894,-0.0668019331196645,-0.0053516513073341,0.0352658939548155,-0.00114711124556804,0.00330801827532632,0.0354594262979128,-0.0580713066650369,-0.0048688030505308,-0.000214405172226673,0.135429612132914,-0.00509815636215499,0.056388181707304,0.00472040012886432
"HTZ1_DELETION2BATCH",0.119695069828546,0.308499895141218,0.2497029347296,0.262115892440812,0.179471249775384,0.243392239811774,0.323382627793942,0.148455779014107,-0.0622725444272021,-0.125148041705662,-0.114362265971728,0.607378283717349,0.118831392615563,NA,0.146750871808812,-0.000981934750108471,0.0850042366295047,-0.0124502308805187,0.120462612383191,-0.253790096444636,-0.00958089467391097,-0.139838890406462,NA,NA,-0.14110970840372,0.414237863062854,0.0869225407977681,0.116996692440302,0.097650592732371,0.32971834560604,-0.00864990703122554,0.0332096554915015,0.00320813894603002,0.142199152456227,-0.0488520991132279,-0.0275540607313027,-0.0628514240504574,-0.0125794475819641,-0.113245322420692,-0.0580569367496593,-0.0701190118654699,-0.176126938438263,0.120639690878537,0.196510929362324,0.0226430975653901,0.00224888633446362,0.0320426779959672,0.0587210031697189,-0.0487796968557444,-0.093057783138476,0.0749463522479342,0.144417069438881,0.0208987534039685,0.251072590736893,0.129461092132162,0.0615901829654084,0.0698313302700634,-0.219572718919396,-0.115274972951007,-0.287219412698831,-0.14408099196038,-0.0441708850249848,-0.148510307068987,-0.119060906847506,0.149051238153059,0.0783986169808838,0.153578889665949,-0.047943474045898
"IES1_DELETION",-0.000368823947365368,0.138707840239196,0.105192944174044,0.111444869487624,0.00296855806836395,-0.00562480564219849,0.130478370165729,0.0360726082612668,-0.0742478982350262,-0.0393757573978736,-0.0545744329705948,0.0723942913786071,-0.152931816152336,0.146750871808812,NA,0.0721755856876804,0.218682414376807,0.00859557473693165,0.385798901810137,-0.0662525975956036,-0.00299991969434958,0.100606260813254,NA,NA,0.100609670948328,0.067991748436716,-0.0149545671947284,-0.00644024202128379,0.280204508770673,0.0677492516195075,-0.0987089842799443,-0.0370812184351416,-0.0735573793832812,-0.0310068230869583,-0.122382953072714,0.27047892646541,-0.140882690963605,0.0449769778304115,0.144557524996079,-0.0860605559969783,0.0531782916708737,-0.0481466739854994,0.133780596827169,0.0445642038616753,-0.0481461393367262,0.0237202530062028,0.0250971216918827,-0.0171074656662104,-0.0653724080207505,0.0516756737819259,-0.0328727643505265,-0.0929211751511651,0.0335130739934505,-0.0399630123391509,0.000287480714119382,-0.0902628313463442,-0.147001556618223,-0.0737049685748848,-0.0286292766944565,-0.0750899318542549,-0.155229992406706,0.0671711835008622,-0.0181175733925784,-0.110611750737658,-0.03640175604745,0.0897572897031774,-0.00716406298006257,-0.0278980263010559
